customer_id,age,gender,age_group,region,regional_preferences,demographic_text
CUS00843,22.0,male,18-24,Nha Trang,central,"Nhân khẩu học: 22.0 tuổi, male, nhóm 18-24, khu vực Nha Trang, sở thích: central"
CUS00844,52.0,female,45-54,Nha Trang,southern,"Nhân khẩu học: 52.0 tuổi, female, nhóm 45-54, khu vực Nha Trang, sở thích: southern"
CUS00845,75.0,female,65+,Đà Lạt,southern,"Nhân khẩu học: 75.0 tuổi, female, nhóm 65+, khu vực Đà Lạt, sở thích: southern"
CUS00846,58.0,male,55-64,Nha Trang,northern,"Nhân khẩu học: 58.0 tuổi, male, nhóm 55-64, khu vực Nha Trang, sở thích: northern"
CUS00847,36.0,male,35-44,Buôn Ma Thuột,southern,"Nhân khẩu học: 36.0 tuổi, male, nhóm 35-44, khu vực Buôn Ma Thuột, sở thích: southern"
CUS00848,39.0,male,35-44,Buôn Ma Thuột,northern,"Nhân khẩu học: 39.0 tuổi, male, nhóm 35-44, khu vực Buôn Ma Thuột, sở thích: northern"
CUS00849,34.0,female,25-34,Hà Nội,northern,"Nhân khẩu học: 34.0 tuổi, female, nhóm 25-34, khu vực Hà Nội, sở thích: northern"
CUS00850,37.0,female,35-44,Huế,central,"Nhân khẩu học: 37.0 tuổi, female, nhóm 35-44, khu vực Huế, sở thích: central"
CUS00851,59.0,female,55-64,Huế,central,"Nhân khẩu học: 59.0 tuổi, female, nhóm 55-64, khu vực Huế, sở thích: central"
CUS00852,63.0,male,55-64,Nha Trang,northern,"Nhân khẩu học: 63.0 tuổi, male, nhóm 55-64, khu vực Nha Trang, sở thích: northern"
CUS00853,35.0,female,35-44,Cần Thơ,southern,"Nhân khẩu học: 35.0 tuổi, female, nhóm 35-44, khu vực Cần Thơ, sở thích: southern"
CUS00854,41.0,male,35-44,Hạ Long,northern,"Nhân khẩu học: 41.0 tuổi, male, nhóm 35-44, khu vực Hạ Long, sở thích: northern"
CUS00855,32.0,male,25-34,Cần Thơ,southern,"Nhân khẩu học: 32.0 tuổi, male, nhóm 25-34, khu vực Cần Thơ, sở thích: southern"
CUS00856,42.0,female,35-44,Đà Lạt,southern,"Nhân khẩu học: 42.0 tuổi, female, nhóm 35-44, khu vực Đà Lạt, sở thích: southern"
CUS00857,63.0,male,55-64,Cần Thơ,southern,"Nhân khẩu học: 63.0 tuổi, male, nhóm 55-64, khu vực Cần Thơ, sở thích: southern"
CUS00858,36.0,male,35-44,Đà Lạt,southern,"Nhân khẩu học: 36.0 tuổi, male, nhóm 35-44, khu vực Đà Lạt, sở thích: southern"
CUS00859,61.0,male,55-64,Hạ Long,northern,"Nhân khẩu học: 61.0 tuổi, male, nhóm 55-64, khu vực Hạ Long, sở thích: northern"
CUS00860,52.0,female,45-54,Hạ Long,northern,"Nhân khẩu học: 52.0 tuổi, female, nhóm 45-54, khu vực Hạ Long, sở thích: northern"
CUS00861,44.0,male,35-44,Huế,central,"Nhân khẩu học: 44.0 tuổi, male, nhóm 35-44, khu vực Huế, sở thích: central"
CUS00862,19.0,male,18-24,Buôn Ma Thuột,southern,"Nhân khẩu học: 19.0 tuổi, male, nhóm 18-24, khu vực Buôn Ma Thuột, sở thích: southern"
CUS00863,55.0,male,55-64,Hải Phòng,northern,"Nhân khẩu học: 55.0 tuổi, male, nhóm 55-64, khu vực Hải Phòng, sở thích: northern"
CUS00864,77.0,female,65+,Huế,central,"Nhân khẩu học: 77.0 tuổi, female, nhóm 65+, khu vực Huế, sở thích: central"
CUS00865,26.0,female,25-34,Hà Nội,northern,"Nhân khẩu học: 26.0 tuổi, female, nhóm 25-34, khu vực Hà Nội, sở thích: northern"
CUS00866,53.0,female,45-54,Đà Lạt,southern,"Nhân khẩu học: 53.0 tuổi, female, nhóm 45-54, khu vực Đà Lạt, sở thích: southern"
CUS00867,32.0,female,25-34,Đà Lạt,southern,"Nhân khẩu học: 32.0 tuổi, female, nhóm 25-34, khu vực Đà Lạt, sở thích: southern"
CUS00868,53.0,female,45-54,Hạ Long,northern,"Nhân khẩu học: 53.0 tuổi, female, nhóm 45-54, khu vực Hạ Long, sở thích: northern"
CUS00869,50.0,female,45-54,Cần Thơ,southern,"Nhân khẩu học: 50.0 tuổi, female, nhóm 45-54, khu vực Cần Thơ, sở thích: southern"
CUS00870,64.0,female,55-64,Vũng Tàu,southern,"Nhân khẩu học: 64.0 tuổi, female, nhóm 55-64, khu vực Vũng Tàu, sở thích: southern"
CUS00871,26.0,male,25-34,Buôn Ma Thuột,all_regions,"Nhân khẩu học: 26.0 tuổi, male, nhóm 25-34, khu vực Buôn Ma Thuột, sở thích: all_regions"
CUS00872,24.0,female,18-24,Vũng Tàu,southern,"Nhân khẩu học: 24.0 tuổi, female, nhóm 18-24, khu vực Vũng Tàu, sở thích: southern"
CUS00873,22.0,female,18-24,Vũng Tàu,southern,"Nhân khẩu học: 22.0 tuổi, female, nhóm 18-24, khu vực Vũng Tàu, sở thích: southern"
CUS00874,33.0,male,25-34,Cần Thơ,southern,"Nhân khẩu học: 33.0 tuổi, male, nhóm 25-34, khu vực Cần Thơ, sở thích: southern"
CUS00875,39.0,male,35-44,Hải Phòng,northern,"Nhân khẩu học: 39.0 tuổi, male, nhóm 35-44, khu vực Hải Phòng, sở thích: northern"
CUS00876,44.0,female,35-44,TP.HCM,southern,"Nhân khẩu học: 44.0 tuổi, female, nhóm 35-44, khu vực TP.HCM, sở thích: southern"
CUS00877,55.0,female,55-64,Nha Trang,all_regions,"Nhân khẩu học: 55.0 tuổi, female, nhóm 55-64, khu vực Nha Trang, sở thích: all_regions"
CUS00878,61.0,female,55-64,Đà Nẵng,central,"Nhân khẩu học: 61.0 tuổi, female, nhóm 55-64, khu vực Đà Nẵng, sở thích: central"
CUS00879,51.0,male,45-54,Cần Thơ,southern,"Nhân khẩu học: 51.0 tuổi, male, nhóm 45-54, khu vực Cần Thơ, sở thích: southern"
CUS00880,33.0,male,25-34,Hà Nội,northern,"Nhân khẩu học: 33.0 tuổi, male, nhóm 25-34, khu vực Hà Nội, sở thích: northern"
CUS00881,78.0,male,65+,Nha Trang,northern,"Nhân khẩu học: 78.0 tuổi, male, nhóm 65+, khu vực Nha Trang, sở thích: northern"
CUS00882,40.0,female,35-44,Đà Nẵng,central,"Nhân khẩu học: 40.0 tuổi, female, nhóm 35-44, khu vực Đà Nẵng, sở thích: central"
CUS00883,22.0,female,18-24,TP.HCM,southern,"Nhân khẩu học: 22.0 tuổi, female, nhóm 18-24, khu vực TP.HCM, sở thích: southern"
CUS00884,71.0,male,65+,Đà Lạt,southern,"Nhân khẩu học: 71.0 tuổi, male, nhóm 65+, khu vực Đà Lạt, sở thích: southern"
CUS00885,71.0,male,65+,Đà Lạt,southern,"Nhân khẩu học: 71.0 tuổi, male, nhóm 65+, khu vực Đà Lạt, sở thích: southern"
CUS00886,80.0,male,65+,TP.HCM,southern,"Nhân khẩu học: 80.0 tuổi, male, nhóm 65+, khu vực TP.HCM, sở thích: southern"
CUS00887,27.0,female,25-34,Hạ Long,northern,"Nhân khẩu học: 27.0 tuổi, female, nhóm 25-34, khu vực Hạ Long, sở thích: northern"
CUS00888,78.0,male,65+,Vũng Tàu,southern,"Nhân khẩu học: 78.0 tuổi, male, nhóm 65+, khu vực Vũng Tàu, sở thích: southern"
CUS00889,23.0,male,18-24,Đà Lạt,southern,"Nhân khẩu học: 23.0 tuổi, male, nhóm 18-24, khu vực Đà Lạt, sở thích: southern"
CUS00890,55.0,female,55-64,Hải Phòng,northern,"Nhân khẩu học: 55.0 tuổi, female, nhóm 55-64, khu vực Hải Phòng, sở thích: northern"
CUS00891,63.0,male,55-64,Đà Nẵng,central,"Nhân khẩu học: 63.0 tuổi, male, nhóm 55-64, khu vực Đà Nẵng, sở thích: central"
CUS00892,49.0,female,45-54,Huế,central,"Nhân khẩu học: 49.0 tuổi, female, nhóm 45-54, khu vực Huế, sở thích: central"
CUS00893,30.0,male,25-34,Hà Nội,northern,"Nhân khẩu học: 30.0 tuổi, male, nhóm 25-34, khu vực Hà Nội, sở thích: northern"
CUS00894,24.0,female,18-24,Hải Phòng,northern,"Nhân khẩu học: 24.0 tuổi, female, nhóm 18-24, khu vực Hải Phòng, sở thích: northern"
CUS00895,42.0,female,35-44,Hải Phòng,northern,"Nhân khẩu học: 42.0 tuổi, female, nhóm 35-44, khu vực Hải Phòng, sở thích: northern"
CUS00896,56.0,female,55-64,Hà Nội,northern,"Nhân khẩu học: 56.0 tuổi, female, nhóm 55-64, khu vực Hà Nội, sở thích: northern"
CUS00897,27.0,male,25-34,Đà Nẵng,central,"Nhân khẩu học: 27.0 tuổi, male, nhóm 25-34, khu vực Đà Nẵng, sở thích: central"
CUS00898,19.0,male,18-24,Đà Lạt,southern,"Nhân khẩu học: 19.0 tuổi, male, nhóm 18-24, khu vực Đà Lạt, sở thích: southern"
CUS00899,64.0,female,55-64,Hạ Long,northern,"Nhân khẩu học: 64.0 tuổi, female, nhóm 55-64, khu vực Hạ Long, sở thích: northern"
CUS00900,58.0,female,55-64,Đà Lạt,southern,"Nhân khẩu học: 58.0 tuổi, female, nhóm 55-64, khu vực Đà Lạt, sở thích: southern"
CUS00901,35.0,male,35-44,Hải Phòng,northern,"Nhân khẩu học: 35.0 tuổi, male, nhóm 35-44, khu vực Hải Phòng, sở thích: northern"
CUS00902,49.0,female,45-54,Huế,central,"Nhân khẩu học: 49.0 tuổi, female, nhóm 45-54, khu vực Huế, sở thích: central"
CUS00903,37.0,female,35-44,Nha Trang,all_regions,"Nhân khẩu học: 37.0 tuổi, female, nhóm 35-44, khu vực Nha Trang, sở thích: all_regions"
CUS00904,59.0,female,55-64,Vũng Tàu,southern,"Nhân khẩu học: 59.0 tuổi, female, nhóm 55-64, khu vực Vũng Tàu, sở thích: southern"
CUS00905,33.0,male,25-34,Buôn Ma Thuột,northern,"Nhân khẩu học: 33.0 tuổi, male, nhóm 25-34, khu vực Buôn Ma Thuột, sở thích: northern"
CUS00906,35.0,female,35-44,Đà Lạt,southern,"Nhân khẩu học: 35.0 tuổi, female, nhóm 35-44, khu vực Đà Lạt, sở thích: southern"
CUS00907,22.0,female,18-24,Huế,central,"Nhân khẩu học: 22.0 tuổi, female, nhóm 18-24, khu vực Huế, sở thích: central"
CUS00908,48.0,female,45-54,Nha Trang,northern,"Nhân khẩu học: 48.0 tuổi, female, nhóm 45-54, khu vực Nha Trang, sở thích: northern"
CUS00909,43.0,female,35-44,Nha Trang,southern,"Nhân khẩu học: 43.0 tuổi, female, nhóm 35-44, khu vực Nha Trang, sở thích: southern"
CUS00910,56.0,male,55-64,Hạ Long,northern,"Nhân khẩu học: 56.0 tuổi, male, nhóm 55-64, khu vực Hạ Long, sở thích: northern"
CUS00911,44.0,female,35-44,Huế,central,"Nhân khẩu học: 44.0 tuổi, female, nhóm 35-44, khu vực Huế, sở thích: central"
CUS00912,41.0,female,35-44,Đà Lạt,southern,"Nhân khẩu học: 41.0 tuổi, female, nhóm 35-44, khu vực Đà Lạt, sở thích: southern"
CUS00913,32.0,female,25-34,Nha Trang,all_regions,"Nhân khẩu học: 32.0 tuổi, female, nhóm 25-34, khu vực Nha Trang, sở thích: all_regions"
CUS00914,48.0,male,45-54,Nha Trang,northern,"Nhân khẩu học: 48.0 tuổi, male, nhóm 45-54, khu vực Nha Trang, sở thích: northern"
CUS00915,42.0,female,35-44,Buôn Ma Thuột,northern,"Nhân khẩu học: 42.0 tuổi, female, nhóm 35-44, khu vực Buôn Ma Thuột, sở thích: northern"
CUS00916,41.0,male,35-44,Buôn Ma Thuột,southern,"Nhân khẩu học: 41.0 tuổi, male, nhóm 35-44, khu vực Buôn Ma Thuột, sở thích: southern"
CUS00917,66.0,female,65+,Hải Phòng,northern,"Nhân khẩu học: 66.0 tuổi, female, nhóm 65+, khu vực Hải Phòng, sở thích: northern"
CUS00918,55.0,female,55-64,Vũng Tàu,southern,"Nhân khẩu học: 55.0 tuổi, female, nhóm 55-64, khu vực Vũng Tàu, sở thích: southern"
CUS00919,29.0,female,25-34,Đà Nẵng,central,"Nhân khẩu học: 29.0 tuổi, female, nhóm 25-34, khu vực Đà Nẵng, sở thích: central"
CUS00920,45.0,female,45-54,TP.HCM,southern,"Nhân khẩu học: 45.0 tuổi, female, nhóm 45-54, khu vực TP.HCM, sở thích: southern"
CUS00921,61.0,female,55-64,Vũng Tàu,southern,"Nhân khẩu học: 61.0 tuổi, female, nhóm 55-64, khu vực Vũng Tàu, sở thích: southern"
CUS00922,44.0,female,35-44,Nha Trang,southern,"Nhân khẩu học: 44.0 tuổi, female, nhóm 35-44, khu vực Nha Trang, sở thích: southern"
CUS00923,42.0,female,35-44,Cần Thơ,southern,"Nhân khẩu học: 42.0 tuổi, female, nhóm 35-44, khu vực Cần Thơ, sở thích: southern"
CUS00924,21.0,female,18-24,Huế,central,"Nhân khẩu học: 21.0 tuổi, female, nhóm 18-24, khu vực Huế, sở thích: central"
CUS00925,21.0,female,18-24,Buôn Ma Thuột,northern,"Nhân khẩu học: 21.0 tuổi, female, nhóm 18-24, khu vực Buôn Ma Thuột, sở thích: northern"
CUS00926,35.0,male,35-44,Huế,central,"Nhân khẩu học: 35.0 tuổi, male, nhóm 35-44, khu vực Huế, sở thích: central"
CUS00927,52.0,female,45-54,Cần Thơ,southern,"Nhân khẩu học: 52.0 tuổi, female, nhóm 45-54, khu vực Cần Thơ, sở thích: southern"
CUS00928,36.0,female,35-44,Huế,central,"Nhân khẩu học: 36.0 tuổi, female, nhóm 35-44, khu vực Huế, sở thích: central"
CUS00929,58.0,male,55-64,Huế,central,"Nhân khẩu học: 58.0 tuổi, male, nhóm 55-64, khu vực Huế, sở thích: central"
CUS00930,24.0,female,18-24,Đà Nẵng,central,"Nhân khẩu học: 24.0 tuổi, female, nhóm 18-24, khu vực Đà Nẵng, sở thích: central"
CUS00931,45.0,male,45-54,Hà Nội,northern,"Nhân khẩu học: 45.0 tuổi, male, nhóm 45-54, khu vực Hà Nội, sở thích: northern"
CUS00932,73.0,female,65+,Nha Trang,all_regions,"Nhân khẩu học: 73.0 tuổi, female, nhóm 65+, khu vực Nha Trang, sở thích: all_regions"
CUS00933,61.0,female,55-64,Huế,central,"Nhân khẩu học: 61.0 tuổi, female, nhóm 55-64, khu vực Huế, sở thích: central"
CUS00934,31.0,male,25-34,Vũng Tàu,southern,"Nhân khẩu học: 31.0 tuổi, male, nhóm 25-34, khu vực Vũng Tàu, sở thích: southern"
CUS00935,35.0,female,35-44,Hà Nội,northern,"Nhân khẩu học: 35.0 tuổi, female, nhóm 35-44, khu vực Hà Nội, sở thích: northern"
CUS00936,64.0,male,55-64,Đà Lạt,southern,"Nhân khẩu học: 64.0 tuổi, male, nhóm 55-64, khu vực Đà Lạt, sở thích: southern"
CUS00937,38.0,male,35-44,Hạ Long,northern,"Nhân khẩu học: 38.0 tuổi, male, nhóm 35-44, khu vực Hạ Long, sở thích: northern"
CUS00938,23.0,female,18-24,Hải Phòng,northern,"Nhân khẩu học: 23.0 tuổi, female, nhóm 18-24, khu vực Hải Phòng, sở thích: northern"
CUS00939,34.0,female,25-34,Đà Lạt,southern,"Nhân khẩu học: 34.0 tuổi, female, nhóm 25-34, khu vực Đà Lạt, sở thích: southern"
CUS00940,51.0,male,45-54,Hải Phòng,northern,"Nhân khẩu học: 51.0 tuổi, male, nhóm 45-54, khu vực Hải Phòng, sở thích: northern"
CUS00941,69.0,male,65+,Buôn Ma Thuột,southern,"Nhân khẩu học: 69.0 tuổi, male, nhóm 65+, khu vực Buôn Ma Thuột, sở thích: southern"
CUS00942,63.0,male,55-64,Hải Phòng,northern,"Nhân khẩu học: 63.0 tuổi, male, nhóm 55-64, khu vực Hải Phòng, sở thích: northern"
CUS00943,39.0,male,35-44,Hà Nội,northern,"Nhân khẩu học: 39.0 tuổi, male, nhóm 35-44, khu vực Hà Nội, sở thích: northern"
CUS00944,27.0,female,25-34,Hải Phòng,northern,"Nhân khẩu học: 27.0 tuổi, female, nhóm 25-34, khu vực Hải Phòng, sở thích: northern"
CUS00945,62.0,male,55-64,Buôn Ma Thuột,southern,"Nhân khẩu học: 62.0 tuổi, male, nhóm 55-64, khu vực Buôn Ma Thuột, sở thích: southern"
CUS00946,62.0,male,55-64,Đà Lạt,southern,"Nhân khẩu học: 62.0 tuổi, male, nhóm 55-64, khu vực Đà Lạt, sở thích: southern"
CUS00947,73.0,female,65+,Nha Trang,central,"Nhân khẩu học: 73.0 tuổi, female, nhóm 65+, khu vực Nha Trang, sở thích: central"
CUS00948,21.0,female,18-24,Vũng Tàu,southern,"Nhân khẩu học: 21.0 tuổi, female, nhóm 18-24, khu vực Vũng Tàu, sở thích: southern"
CUS00949,54.0,female,45-54,Đà Nẵng,central,"Nhân khẩu học: 54.0 tuổi, female, nhóm 45-54, khu vực Đà Nẵng, sở thích: central"
CUS00950,25.0,female,25-34,Vũng Tàu,southern,"Nhân khẩu học: 25.0 tuổi, female, nhóm 25-34, khu vực Vũng Tàu, sở thích: southern"
CUS00951,75.0,female,65+,Đà Lạt,southern,"Nhân khẩu học: 75.0 tuổi, female, nhóm 65+, khu vực Đà Lạt, sở thích: southern"
CUS00952,31.0,male,25-34,Hải Phòng,northern,"Nhân khẩu học: 31.0 tuổi, male, nhóm 25-34, khu vực Hải Phòng, sở thích: northern"
CUS00953,60.0,male,55-64,Buôn Ma Thuột,northern,"Nhân khẩu học: 60.0 tuổi, male, nhóm 55-64, khu vực Buôn Ma Thuột, sở thích: northern"
CUS00954,23.0,male,18-24,Vũng Tàu,southern,"Nhân khẩu học: 23.0 tuổi, male, nhóm 18-24, khu vực Vũng Tàu, sở thích: southern"
CUS00955,19.0,female,18-24,Huế,central,"Nhân khẩu học: 19.0 tuổi, female, nhóm 18-24, khu vực Huế, sở thích: central"
CUS00956,42.0,male,35-44,TP.HCM,southern,"Nhân khẩu học: 42.0 tuổi, male, nhóm 35-44, khu vực TP.HCM, sở thích: southern"
CUS00957,26.0,male,25-34,Đà Nẵng,central,"Nhân khẩu học: 26.0 tuổi, male, nhóm 25-34, khu vực Đà Nẵng, sở thích: central"
CUS00958,44.0,female,35-44,TP.HCM,southern,"Nhân khẩu học: 44.0 tuổi, female, nhóm 35-44, khu vực TP.HCM, sở thích: southern"
CUS00959,21.0,female,18-24,Cần Thơ,southern,"Nhân khẩu học: 21.0 tuổi, female, nhóm 18-24, khu vực Cần Thơ, sở thích: southern"
CUS00960,20.0,female,18-24,Vũng Tàu,southern,"Nhân khẩu học: 20.0 tuổi, female, nhóm 18-24, khu vực Vũng Tàu, sở thích: southern"
CUS00961,52.0,male,45-54,Nha Trang,all_regions,"Nhân khẩu học: 52.0 tuổi, male, nhóm 45-54, khu vực Nha Trang, sở thích: all_regions"
CUS00962,40.0,male,35-44,TP.HCM,southern,"Nhân khẩu học: 40.0 tuổi, male, nhóm 35-44, khu vực TP.HCM, sở thích: southern"
CUS00963,79.0,male,65+,Đà Lạt,southern,"Nhân khẩu học: 79.0 tuổi, male, nhóm 65+, khu vực Đà Lạt, sở thích: southern"
CUS00964,68.0,female,65+,Buôn Ma Thuột,central,"Nhân khẩu học: 68.0 tuổi, female, nhóm 65+, khu vực Buôn Ma Thuột, sở thích: central"
CUS00965,40.0,male,35-44,Nha Trang,all_regions,"Nhân khẩu học: 40.0 tuổi, male, nhóm 35-44, khu vực Nha Trang, sở thích: all_regions"
CUS00966,65.0,male,65+,Vũng Tàu,southern,"Nhân khẩu học: 65.0 tuổi, male, nhóm 65+, khu vực Vũng Tàu, sở thích: southern"
CUS00967,77.0,male,65+,Vũng Tàu,southern,"Nhân khẩu học: 77.0 tuổi, male, nhóm 65+, khu vực Vũng Tàu, sở thích: southern"
CUS00968,57.0,male,55-64,Hạ Long,northern,"Nhân khẩu học: 57.0 tuổi, male, nhóm 55-64, khu vực Hạ Long, sở thích: northern"
CUS00969,56.0,female,55-64,Hải Phòng,northern,"Nhân khẩu học: 56.0 tuổi, female, nhóm 55-64, khu vực Hải Phòng, sở thích: northern"
CUS00970,72.0,male,65+,Hạ Long,northern,"Nhân khẩu học: 72.0 tuổi, male, nhóm 65+, khu vực Hạ Long, sở thích: northern"
CUS00971,57.0,male,55-64,TP.HCM,southern,"Nhân khẩu học: 57.0 tuổi, male, nhóm 55-64, khu vực TP.HCM, sở thích: southern"
CUS00972,40.0,female,35-44,Hà Nội,northern,"Nhân khẩu học: 40.0 tuổi, female, nhóm 35-44, khu vực Hà Nội, sở thích: northern"
CUS00973,32.0,female,25-34,Đà Lạt,southern,"Nhân khẩu học: 32.0 tuổi, female, nhóm 25-34, khu vực Đà Lạt, sở thích: southern"
CUS00974,54.0,male,45-54,Đà Lạt,southern,"Nhân khẩu học: 54.0 tuổi, male, nhóm 45-54, khu vực Đà Lạt, sở thích: southern"
CUS00975,26.0,female,25-34,Vũng Tàu,southern,"Nhân khẩu học: 26.0 tuổi, female, nhóm 25-34, khu vực Vũng Tàu, sở thích: southern"
CUS00976,78.0,male,65+,Buôn Ma Thuột,southern,"Nhân khẩu học: 78.0 tuổi, male, nhóm 65+, khu vực Buôn Ma Thuột, sở thích: southern"
CUS00977,19.0,female,18-24,Cần Thơ,southern,"Nhân khẩu học: 19.0 tuổi, female, nhóm 18-24, khu vực Cần Thơ, sở thích: southern"
CUS00978,41.0,male,35-44,Đà Lạt,southern,"Nhân khẩu học: 41.0 tuổi, male, nhóm 35-44, khu vực Đà Lạt, sở thích: southern"
CUS00979,23.0,male,18-24,Hà Nội,northern,"Nhân khẩu học: 23.0 tuổi, male, nhóm 18-24, khu vực Hà Nội, sở thích: northern"
